segment_id,osm_way_id
34a541af138169b23fba2806b668a295bac1fcb3,617128155
30217deb70ace5cffe6ecc980b6de116ed0a4107,363390667
cdd8a0115f0edd4d585717f4ae122fa3b76ff33d,24995440
8e47364174254e464613e826c99e43238ce30ce4,507775397
9308abaa43124e75d2c388ecadb8ce0d6ee4d43d,206162373
8bcdaf44f574ac97704976ff97879df13a525a46,532657338
f6c12d34d590d289055bf956f71978c06d6e38ae,174310454
73e62d8140d16bece1537ab7b07484ec12fcc751,641665712
13511b6c45f26e2a5014425264c9d41f4a5c0278,649590516
c02e347fb372f5ba200310d3db112cc0bdf0b0d9,103287071
0531a287d08f6a7c168502b18666244f03c77ca9,231510994
7e9240a860c63f1fbe64b460bb5eac6e61d49a79,161998148
b86d47b54fee0888ad9dc7887a66fd2f9ac45a4f,494495296
732021762bb68156dcc9485016199f8ee096231f,488342180
fffb5903b591d8c21e68feff3758a2de3cc4c863,478624185
a77452059cca6b919b9e6dc5bd21f27b96ad94a5,641675496
14f011b572b58b517e6170b8aceca68883899041,208214560
06ae60ec7ac7dc8eddecb53598eefe18647885d4,226173103
9dae3cee2e524e97340da3e5c7e098e3ac2a9fd2,641602733
acc5e73c107c33adf6b2c37058e5260ff3cc73a8,120729884
f7c1a35537570d3471647d1c2774dfa2b04d9e1a,183683734
04bb12bf56b42e0ae427370b6c3b80eecb64f0f6,643844408
0868489eeca7dfc6364d349e10075270756235a0,643844408
1ddd5327bc6a17b56140a3129b62b08a383934dd,193520789
2fc192f87f95a3fc9452a09d25011c1cc3e9d2b4,26469127
533b677ab87a626a0ce0c98d4a18c4f7ef1ce140,202547539
bc1323037d731b2012fc1266d247b139227099ed,174315720
2050172a1326e8a329ae2b68717e70dad8eca11c,463133559
7cde672660d33f5d3d5cc10d53bbed6d32e930b7,97696793
811e8f8aef0e7abd1576512df2041fc735c3da78,650731775
365b7593252b6578b227b46f0114f0941a818880,241627513
68beedabb5ccf62232232fb5abe3b0ec8a17782c,411791176
5e61186d0b2548dc080dbfdb9151665545c3566d,478535902
b1281a6005f3c8181368c1b8527c9cb2506e737d,641594314
afc9edd206baff1128384e5dd12bb8962207cf86,640073511
43f648526f7321256229804b81fe3e95b78cc998,641680395
8fe1d6e88570fb93ee1921ebd31054488d258ca9,4760500
fd4db47b727cd4a9e440e8fb685d7701bbbff37f,184369633
0f1fcaa3be11baccde766038d35fbe892c34b0ff,231508274
690e6b5ecfc2aef2cbbce9a73d27e74691e2ff79,540818249
3d9da22d4c9aec9f2c1e34c2fb4cc07cc698df22,374438740
4b111061d33670b4d734cff002b857189c97547b,82507097
64ec09a1fe772ec06625f735f01f2d04564152bc,131908900
60f327178a15c71b8ec32b6a68831f49dec3fe76,375263169
4047da25535a8608b36e32b39415eb4ed1647d3b,583761980
dfb58bbc313491f7b488d8b51cce96dcf974f7c6,97818163
0f2a1f5b6a0b30703257d55fb801c49737741d81,478535703
bf7788765767342f7af64488b3b4411e650a8986,131846546
43d69c0fd0355a6db7b7b8e0375c2725c3c694e4,204541547
61126de195d9e047e1f9810f084df46843cd5fa3,617128157
aafc44a1daee6e52aeb9b3ebfa4abd05f0363b1c,380178207
904824909ad3ce2d87a577b7a2f81325976b5d0d,436405026
3fd4dc2b2444be289f0cafcd4e6d91dfbba41849,478535789
64f4b0fd8c6283afde8769b93aeab77f2cc2e14b,317483182
40347eea9615155b8d937bb4838ef42dde1b8ea2,438308305
6c1975e82a45942183c43343428389b1dd4ab1a7,332539146
716175b153feb59cd3727f774c34784e5eb685a5,146177683
050785fe54cc7188fd9d4c09c8b91e7a21c99cba,478624222
e62102df02e5f1443744143a54e401aa813e5314,302562137
c9665da13c9ccccd4e2b9e5db1d4cda81d622347,380176237
92e05906774a00c5920cc65e29f53549686cbc6a,468043650
bdbb1f5d1dacd1ca69e4334844be4dc77a9006c8,641675896
7d4ccbd96dcbd6c7aeee1484f320a454e0ab8859,87651579
aafd85e9a03c410f8aa72f0496a453357b652e9e,530417804
a4047b5fc94688f4c95ceed34fa1222f35a4b4d1,95527976
ff69996b6892e550a078c64b9211b631f6b3df02,35428458
49a57f3602daec1499fe43d6c77bc7bf71d29b00,627232102
ebcb4ae00a2a88d337138fac578e526c69ad0368,650741657
76f1ae14807a282264e0375b0ea1e1d04f16c5eb,173813920
ecb965935e979fa4b59a70e7600771c13675b12b,184378366
e5cf31ca4d0f487e7dc2925e65bcd077f707df0e,25748340
970f27856687283b38a771a59717fc3145fe5478,345274200
58785b467ef76cd20abe4132c6f8e9422b3a99a9,478707248
a4c4536119e3b1966975ce876f1d343b5f132f64,215077527
89ee16d5f771c0002a2c0554b47088d8cfb93ee6,432316784
94f8a100f0def6e8af214798c1eb06b9a1f17439,25761965
719eeea903668356f6abefce14b74040647a4de0,72031146
9da3c65e00e0442687b631fa5c48ce6d40eec69a,86210686
3a3146c6f424c9959d3c441b58ee54e155d9ab0d,273263384
75aa3cf362685f1c92b2a450119197010f5d8340,587559378
967749d8ced42f1a2adaa0c138457619e8538a65,25704871
ebc9a6aa6fa74e46b877520ba65e59a43dd1f12e,184369598
5069b3d9be72b682f0cefe968ab18a409c37514c,97684961
a273cec52886c55aa35f731c54f35a80e60ab4e1,288740277
5b0fc1d5e38128e1341c68d1377175d8798e7d1c,227701266
a23742058613a4973293af751784772df23c857a,87653850
2d5128e6f41026721a6d445d41f5c57ccd008042,554678224
e8d0265e6ea54814799d67a0ef44b7da126f21e8,34870321
5e38d3b3ba3ef0b674c18d06b578409ebad8bc23,198232863
13b16bdc6d4b60f9aa2e6b924ad86d3196ce93ca,644367251
f92db20b3d72b266b759ebbd2b457f9eb43bee6d,25579135
d35ee5ebec69a9177520e01130629c2affa6b772,380846092
cd503631aed1781448aa8f8b69c83a2965852c00,627377376
f03079dd0a2434f00a5f5ac787479b67a62fb6ae,25849845
b459e59cb7e736cf5b8a1c21f78a339df4409551,460552238
03c549761f1d4b5ba0be14bd903e5b9a5edada36,76967085
61872f7590bf56795940f0a91f30ea9bbda05e75,382475125
cf0d496dc92da09f384fd8bd14a2d8306226e21a,374195093
815cebdeb242b17584bbbddd402085aa0e081427,386476612
22446093c0934938ef9c78b4727f4c636f11e7c7,386476612
1156615d0b2f44f55ec42c975386601ae719568c,4723967
e1938e03a6062a08bae7172aae693e7683d9f205,174315856
36283bf5df77115638cc7145b4438e59facc4631,380175731
67a80c0c2bdfa39597715f2b96ad23712c11d88e,322705445
83da9f69951187da2bc334f7bbf9d080829a8d03,478536022
c99aac2b9973b3391cb0427c0adda13f3576c1ee,161482844
cd60a73546e30554c384f4b667069cfb01977bd5,40056255
d0e09e0f2a7fece7d7d2808e0e1ee800c9b29a2b,231493253
a9c46decd8b557adfa838f3036990d0c39f9e3ae,166758454
ad8376fc3c15feb14ce9a563679a8084471f66f0,231503846
78ed3d64d42bc9e3874c4e648587682adce5a077,644858101
c14fcf57469e74b5bb11992bc6092ae5a2d5da4d,337521272
2523af60145a0ed7d54a2c7fa776a4a68f558689,380176069
b8bd6f9c298eae19fe7ac3fd41c29ec78891c1e0,364029780
56c5a91802ae1ed0f2ed92abd40e49edebbde14c,148690832
95b711b4b3f6971ce9a3ec560541361d8e4b1a54,380167526
1fb63549536d0db0ac45d2f6bb00e8c2c52edd0d,641663719
41bd7eea75cb4f98192d5d7a484be17e317f7d27,97817018
2ac9b09e8632089e81fb71ce9d8fb9eb41d1902e,287079688
969237c38579d498a720e8aaf325a7115e60d186,40187815
3a3a001c1c4817e06bb80b3d39e24ea4b30e6f96,87275664
bd50488e60f345ad63696fda328d49b80b0517d0,411772600
047f6f1736a67ea985c44b9e18f8a36634bd50c9,380177816
859ae001366af7176d36635a11f4acf8c0fe125b,641663711
bf19733848cc28890eff85b5078ef98613b59d8b,385453169
6a6fcb12020b0da373420dd062f461896e4cef4c,553567567
95950c3320ffe51a50705693b7e0197678ebc1d0,411767661
e26726d5465d64ac28386e952234770bc4d1a537,26842934
0bf53e0cd5390e2b090549dea7eb95c70449411d,167405054
39c8f3cae07cadd7b8f7c05eb79ea7ed6a3107f3,167405054
4699e9a9c668eb3d525850a0633e685cc623b17f,459156384
c03c878b91a3a16d422a7a773e4b87b228c58a2a,154232840
ef7fc78ddc2b59dd1e8343f467d61e6014ec1618,478535686
309d9c6dd395432a1f19a7727de4914d89812003,248802776
c94c572468390591cbcc675494d90a28779f1189,184369612
e5a1bbfa700ea032196b549ef34aacd9c6914dae,287710525
42c572e0d069dc0df2501fbebfddaac11d8f4f78,173959649
c3644470e865d18ff7cd4dd9397ad95da61a0fe6,97816986
bacef243e67d5c2e2ed9300c61abe519612bc97b,385447623
cb294bdcdd5737d22e6f22135c36348497eec0cc,53627921
a3c3c1a596eef9e2ec4deca7074aa7894b639293,345260060
786c80e57e45d239008dfe4b8aa2fd1347859ada,642902706
4a41c05760be00714769f2ae74d1fb5ddef757b4,25576283
3870d19990f55eb55a984b2902c11bbe4278ac7f,380256207
6f4580bc94b55f97dcd764208f2f1b3c0a174f0b,239934731
cc6985e80b4c0afc2c514632668575db431e8fba,380180304
5dd2680d533e89c7a9e033f2e34cf80807baa604,131846527
e7af1eca58197e00df32aac0db9bb78b02613e58,642943548
d7a286bca232fe0d4eb50486f3e410d405d1c9db,192744216
196c07bc05f9c4f925c939bbf226a0b7ca6539fa,436424293
6d09b7eef70cabe4e109f649411fc2962f6e00dd,553567318
4338c43eaf37c6aabef9d044cbc852a6df2bd445,380151915
9bf5bc7b788085cfd3e1bb6b4d1b97a3007264bc,231511631
70c79679afbca3dd6efe75c0e443883489813afa,488913108
536b4d01ffd27c1538e7a9e17288f7679b361ec0,652445314
2e24739b495e7de35c7db2ee60ef6eb1ad54855c,568963425
d121864dc40d4890785b5c5874715ee174942edc,380294399
2a440d32f8c118c93caea14e0db87635104c7fdf,4821485
55d4ac937da774c377033a2b5202275b821e6b4b,4723986
b76278af230423cef0a9e65fd448d6c9e56fde4b,247463069
ae20eea59f9ecc9c32e36ca27c9539800d2cffce,385444713
9dbc6a63944bfcb0b2ba96f4e0cb24ce781247ab,436172533
fc8e5aaa4ace00037496b3594769cfb2d2a07929,630984239
070c19bd0a86c2ae155ad175b4641d291519a567,163639940
c689d8886aa22aa0da9ac497b20c920f1f795c02,72672642
f4afd4084206b165af4b3de170059668cc746118,114728895
0b5be7c0573000ef895f3aac83094f5879276cdc,183683472
11c4f444d241bff8bf130b987825c0b3c30a2817,245261814
7aeac3b07fe5508ab88390614416b27f665957b7,465030339
84cad9c6fc418662d177b6ff5b8941aacac50888,184370080
6c269fe72d1bdea57dd7ac4299b8b46ef158d1f9,494803118
67d496cecf409fa01874aa6aa61d3ae6a7f89484,76779079
1a58115cdb2c2876654d1cd48443fb28c1edf0c5,198232709
0eb7686594a1d575271c2332b4dc1c36463b337a,219062356
0aaa0f358f9d6f27980e03f0e01e9645a5ce3ee2,313522538
594878bbdc4dd469cd393de866092023a1e48531,313522538
17d5448ce16a20e5f56de2554f8e918b41e31dd5,25540015
51119a5b2a3ea68c24ac58db28779f6c43673071,77527138
239f8ccfe487def91bf4ec3dc748552dd90bafa8,35997771
87fb12d5c20c4b1629b99314f9015786d3018e91,436347393
1aa771613ad17227cb7e72103fb293f13eaad405,241395869
9706f4b7f752c423e09adc97ac49bc56490c984f,24027539
e140d039239bc419f52b8675cc8639771a4505ad,53059089
d6fd3b3f9b9df8693cd51bc0d4b00d56aa0233ac,650999419
192f3a0c0d80813d61f5b68f5f0ccac30f13bfaf,639757300
9d802d45f2f378661005799f74024c7db028ee19,87651440
0ec6521f3a14bc68afe421c32520d8c86292ec21,129884910
bb0955c067016848b8ba015cb0b7aa40657c66cc,4761138
21bfdceecb538a0b8b096227a74f0de44a35dd54,557726169
99b6d46fd94a5a28defce7343c173b12c5ab1b6a,568913098
de767f20ac7406884b77e827c04b8421f8c4ca3b,382052582
4c61e371f1b7712e99dffa1da1077924c26fff03,384531892
6873ff0236b7d2fd8ee6f5150e61eef4789d7281,447244576
550578f5737317a0c3fdef968ec406bc53c6760b,126561551
48ed2ec6e0e58a2b7f77f884c9e8a89bd5f31f60,16219090
f12141b3dd438d19e7926ff1ce0844d3589d4620,161929525
714274829260986e86852cbc284394fd3a36422a,529985774
d3f3e6e0eb2dbf0115f30f4f23fd3712514d4d41,380156312
ad378e4a4f1f5380bd1ac9de02db307d4bf71d7c,411772582
db299314c90874be3b64216e249f081b9298962b,34870334
e0494687f6398709d2cc33483c77a8258b3d52e9,100347910
c7ef75eab6ae2dfd59e94b8690f9fe80dfd3a87d,458296878
7022c45cbb64477414467505a6e8d827576b9bc4,333506868
d5f5db3236446e69bb48b6b7640401b3f9dc2640,241394358
c8e933bb3e2f7f24e758199eeac9cfb4631c687c,34357606
940dbdf3b82874505bd2d251f8be823e4d84de2b,46781877
4d21a7516aae03d0ade26fa4f488b7c02136a46b,377395516
b9ff71eb711223a780f0bf6db9d758c5ccc66d15,26453803
526131ac23314edab05433659c1cba4d7f158fba,380174196
9bc10ea701089be104d1ff18730b0aa1fcf1f312,33200909
93d3fcf1c73b5c49b367ed29b84587d4278aa067,385444183
198833cbf9d86e37b896283f3923b0c00d22c4a7,380846086
ce1283cf502ded449d3b91368cdcb56d1bc8cc63,369098850
050c42d8c22638bf847cb754be990b0467ba4f28,281905523
53da6a63f23384cd68c1f78ef1990e82e4fec473,130096872
f6cbe7d5117621e7e09855116a06eb75c2ffd998,459156456
07c88d2d0ace18d2512d05e1e9e908718b5dae04,629816031
fc684b1f2dcd6f132e9d3d2b1b7267ca3531a685,168985330
f61c2301d9385a31b86f24a586b8f620e10964b6,211415463
d68e29c5dd4b80bbb08658d93945d700126404b8,313684123
12a4e38bb0207783d6cae4c2e23671ee98a31703,198232959
5a25153e7cffd334c20b01dcca584b2d0b836470,572001688
a20f6201e10981d8a57d32270bbd026e7d403f2f,643909720
dbb387e830d51a9655606820d501b732449d3c0c,641612755
9c99c0a2d032c6ee620d51291c28797601c41bfe,380180293
9fe3a05bd7067e4125073b52ac9d1daa1823f9eb,363750985
b77a21b1620c9783b6d9b408fd604712dd4cb6fa,97811180
ea68eaaa6522ee0caea4ea304d53e27ed40090cc,192747294
72b64f28bb07583b66cb40ba0580cd08d50cc837,381771544
034add8f248b9b8f3bb7547c0f59e6c3f9105158,468369373
676318ac507bbc93a16dca844ea145e4acc6cdc6,40121533
d6d7214a0109cb800f2e7f7fd909925e8fd30666,145122615
023f8cdac602e0141401e805533d3c3a7734f586,650752202
09a9d8953b1fb5d5e27c9b7157c2540a38b1c97a,133901081
5cef7fd459394bd390587ae00bc9850417e2b7c1,41018258
6ff0342429cf4341e2b34024386397496c1ffa9b,334335221
ac8e566fed8df873a68ce854e3bb6957cffce0c0,380176414
d719a662b57ccde948be37c5826dd961e3c3c703,639994924
552fb62e5048f3c4214068cae7b4c18b52feed8c,184369897
7523b24fcb0b9b3700766b9051d4ece3164456a1,226151407
979d4cabc317433e0ab5c06c4593d6d7d50238ae,295364772
abdaf9d26f443e8ad5a381a4128259493f47f107,416375442
25804da18bb9b003843656344eb14840367b7589,380175191
9d70edc49e714dd88dbbbaa9c2e500632e6a533b,380267310
f1d810e9ff917e958e0ccdca5502c98f9a97fba1,294175727
6b173438c802f6fb082a1cc26d90ab0cc5b9f8c0,630327497
63d574cb7d437b25ef249dc313d7b0af25a48d8f,239936642
5e9679b3a157409cf8b41534862b18a3f45330ae,436405036
ea7559898599d673b81923dc09c58532cc3ebef6,25773228
dd2dac33640a9cfd507f56892c456d0b9a8cfb6b,534994804
c1a77c8ee1e8f389df1fa89afc2edf5f42143ee2,375224247
4666e7013bec9bfb8c2690444b3d35d0be8e2e58,380170722
3900c6da5251b439f694a89e52c19fdd41a03e5b,463522919
42b5a870c962fa565a7c0df7ba56c12dc5bc8e11,247135544
2dbc59d2bb12e89422c944615ca0130eb9cb83a0,380253423
bcf0d753ec817d4befd9fb8754afd2aef6b561eb,380169791
4039dcdd13b02b6f7737f95c0ee498ca0013747a,524758002
a5f6f99567ab1cc7ebe531b02fc80c12cbd42788,40350411
9eddaf06aca4a64ddda2b0ef939d315ea4343eaa,24717295
42e747bf7937c35d0694a2abb714ae6b209bcb57,126616030
536db156e27d7ecceac45f5dcaa28334f350eb0e,184369831
afe533c954fc30aaddbe6252a4982248822b3d8f,478535677
7f30003d701f74f423e967dbfd2f92b54f9b3228,478536016
a663459862fda3c4e555417e0d0689d79c45d1e1,649559851
9355b4e395202ae9bb943dd41e90b7a731296bed,413740807
2005c4af1b9d4396335cb9917e60e4da53c7963a,507985745
9cc9733a53348c19d0f31c98cff31db075bc27e0,128998869
0224e2836f1717fdb6b037a4f5a4254ff07a3bb5,553097296
b66cd5ab30d5c20ed647a11bbd458ac251afa241,112458362
1837cc65e79a33a00a811a3f66320e3a629eca49,494792415
87d04ccf322948d7ebb9364ce6d4a629ce95d39e,101532290
7f6138b45b436ce5a97ca84f77808de6d8f32635,406924524
b7e9e9802d8e0c32cc8d127d939f4b8691056475,563564693
da0be6f78c372650dd59375d85802ceda126899c,113040694
09c17cfa643a690bd35a61aa83b57f83d072ac1e,545630414
11352bbccd81cf20dc9f3196921ec955353ff729,121271259
67aa80d91e6965700c213a1755c55641003a5bb9,239402761
07fbee5f55030829ca48056803d164efd2f193d8,41667600
2258affd3239f23ae8341d178c33850defeb153f,478707493
cd4a37e8edcb0c823601ad5c094fe24fc86fce9f,44635064
a524463146eca2903db4c56250ea0281bcd3b91f,362101839
3c705787a279ef91e8b3323f125a6589d866538c,95932116
e229fdf414d5d67467d96e0c460a3de3b0b9b702,377397511
5dfe2d498336d95ad21722fa3c6adccc23c1a999,25063934
0b9bf3339a9f1ebb84fc10c2353c787f11a9ac69,587227264
ce17ed51efb77ce67c10fd12879bf844027c5bb1,380118631
822bce330645e33f0094edfef111afd08e6e7163,380169114
0c1aa5955c76548302c9d6181ed510cd4172343f,311725597
0a40b74e20c40abc4a6f0571c42b8a8050d29368,188885449
3adad873768b0b6f9ead2771d6bf6374f52cc352,188885449
d209fdbc1d9dca575c3e06d2162442497099974b,382577615
24f343faefd22d731a0e8a0c235c68da1b1c5e7b,635755846
ddd16aae3b7a345932d2d532460eb73ef1df1fa1,86211675
1caab69dd27de8de0b30994493533114fa401939,238180226
4b0b5ad31615e29ef3aa16ee2f1a2e51b00230df,643848737
8dcf41635fd16a43d34732ce56a40978a3f6d620,198232892
fd933f5f20f4c74d863c30e2edd2396c1c3107ea,578184405
2acaa892d86bcb4314eb9653098113edd4cd20d5,188885446
29330c75c5fa5f5b841d895446c0bca0a739bfda,641658455
3dea9e36f4aeb36e14836518118527a98a0c29a4,200623124
adb60101d049eb5ce5807a07f7f28f4cfd76ee01,184369889
e4ce889b43f5ad4c9ee32de52b1bfd36b8d8a01e,382360391
afcc8590270f465d8bb6f594deb61b406b5c32b4,644542775
d7f41ef516a4cb86023206b56e90f087dbcc1b16,4963134
ca2602090d00828907641e224f757061de930479,188442795
c51a72e63a7e0ac6d55637647dcf4d65aae6d154,198232925
a445cc1339926b75577d620497e8d70d170ccddf,411772569
72b4107fcf44a0129d906dd289306d73ccfb36fa,478535694
b8e9272ddf9d7fb5400f106ac057833a031fe1e9,120732236
c656f4c47e7ef5eb183566c19bd8ae1e9646e66f,184369708
09e506fe924b0a3ea5e29a3f25b3e9c87f5567ee,478535929
0e56325721eeec927d1b166d859c6ffc383944a5,466390064
c7684634d3c79aca7cbb0fb6d85d44bdc9ef60c8,239183936
99f615dedc2725baa59642780ee34fafdbeeff35,173582154
3bec43532ea598bd49ebd77553ba1b5d4f259a39,478535977
0fe34b9766446ebf5ea4ba8168f253247843ded5,93044090
f016791417e4f838cd94e78f2284b65048decfb1,188442770
b839876376040ca945143c8c01495ca016b3d20c,405365464
e6680ec2a6c3993b89bc95a8747d83e7093e1b3e,95792726
e6bc9245d89bedb1f9e4a832a8e50c96fb8bdca1,630327518
0dc58073a690ca6f9ec86f346bf30a5afabc57f7,8462721
031c24ee3b758e5e9f44b7b66a0930c91a41ea95,642270170
50a371b11241879e959afaaa799a9841952ee601,646067664
53b6efcc79c9f856e4e92b9addd458f89c8da22f,120596872
4fdbd991768d3a66a0139f8b38235feb8643e91c,380173408
68496ce3acf9513a0d1397c9c2027549d4e291e4,288740278
154bc781a2723bf804332c31d594b1f48693cf4e,411773516
5ea55822a27e6b47cc56953f818dd4535d6cf54c,364030841
98c6f918c5e942f2d79c53e63059527457ec4a96,98046186
15ff499d59ed8a66a011ce0e4cddd49f4f0867a8,411775832
33b965f48ab289d007893303e68eb3615b38efe8,478536029
7433e015a5bd97a46459c5bd318f177a7a2d9afb,364279371
6d53543296d52f6f6bd7792bdbcfacab35e4438c,26952881
b646b4de2286bdbfd7b3858957798451c1a4246a,361905290
cc924de7d68ffa023e9d9d748e36f5618daa4792,587315697
d7803c0b77c0f727c8a1a502d6394b0e50206028,293988348
3094d604762e159d962ef5a78dd44806a774909f,571774126
da89fbbaacf9801c1dc59d56b3b2e7792f616950,625697151
8e544b3edc709d1455b12877d120f9dd6f530c80,95936817
59dcb7432dcd30ddaafad3eccd600b8fa6e24b57,494049048
443a689696328b3074a62ad33bcf7067d3079bf3,620695752
eb11a963b7c7298e80654d1e10597159950c394a,240349048
9804b13fa53bf5a2b87b2e7fd671336d2e781523,56311453
47d1509d897dafe3216460670b237b666cffd60c,380168225
77d4532794a91d2bfd888fd2f1aa396aed4e27f2,25761978
b6362b0ca2fe0295a0df2eed3a4fd10887dcccad,375224198
c1bb8d3068bee6edb5cf0baf9b9d763d782a6f20,120087471
9c9fd01783f149d9a26c998823273123c519745d,644852274
9881a92778a36ca20bfbe0aa45e4a666101cbb41,512985273
41c83f193e30b142ddcc1412ae8ac2c91f41f032,31660806
c56525c7e9f6f64d69519b6b1bd12c01b58961aa,380165028
a39b09b212267e6e958d40c6ff88e6e5e77473a5,380568540
56703155587a75487aeb5c6b689696d5e5e70728,568963406
f767e7cbe67e05381a104215f34f752d677dcb0f,382574607
f374161e19f411da4cc14f15eeb9df920721a360,643916345
46eceed37b3ee28ce380fe44d8a2b179471d2d8b,93670213
057bc9a21f3517369041fa99b7ca417f71fabf92,334939249
5c93e1001091511c5b907b0887492585d3f5f650,103287082
3a4728f7287dc5e2926d9a2b007cd6992da25b43,630321645
f3ec7d7073c2c35b71bc3f12a5aac6e036782098,26468751
a8ddb4f5459fadb256f6a373e171391e65edda48,86213702
7bb477856c293e4788207af7342187209da1fb6b,587521741
6dcd31d2f182500f1ddb55dc64ed7f7e315515b8,641586852
fd069e25164902e5759cc5ef8f081e59c732b278,76967101
0b82cfbec3a2cf147752f1a337cec75d257cf3dd,24828973
9c5f25b98b35a9a7201e248c74272a83559156e3,643570513
dea58e3b53173022b023c62b83e0873f44a51b13,385453756
71e2f9c20a29c0dc287abaa8814f23ae3bc02fae,53057475
afba7993683c03a4cae76363c2310b542d8f6ef8,643911771
dbafedc048e1dfa0b8221377ae8dd474b0f7a9dc,247463074
fc2805caf761eeb1544399a29cc514861c24025d,641585001
cb322f50fec8271454d66bb97e7d89e61a94aa73,233596302
196d0d684458fbe999f1daacf255be6cf4991dd0,380166842
5be2d4b6f445d7d6424556db150d54b53dcc8e32,86218464
6567e89a07c903fb368e828142b8ea14d70706cc,288100882
ef4781131954d398cb1bb62b43d92e1bb1900b95,238810056
57d8c905d11c2a673bfd9c551f0905eac02df3b1,34870329
5dbabe9d5ad39c6c887a6d54b5d82ffe0e8b573d,295231330
429119f337a01b6f9af7bfc2ab70d675519473e8,184369827
cdb0e084e238294d5b5b216bf9439541f32dbfab,411791141
8d460c6f6f8554ee505d7fff72e317c2d8b1ef48,366455250
f610880f4faaf82ccba56b58fdb4a20e9abe7de1,641681319
b21f5a351da653dd3be1d86969c94ed84ecdb523,154067948
bbfd3562a1f533bd3f651a74cd3d6f894004292d,337517578
ba8e77f7596cc502132e64f431d068b0dda5cc43,314137378
7b7b598a86d427b79c76c2cda00165f4a6ab7c0b,380271354
26af9c8ad66c50ad75bc8947d6675339f0500484,640922132
b4545bc88ee81516dda02acf3981a6637378257b,314137384
dc75145714e6883015e30b7ae34dabf8f958695d,380169110
e8af73f306171d1bbee2e515915bd134421b1a94,478707442
3fd00fdb603b7185063a4a5c2beab9a5e48f5088,587323166
14a63c0050b7e846fdd3b11a72ad4c21ed268471,288038897
88c2b1918631d0f67829514aab2c3b8e416f7008,183683855
23928405fa229557bc7cfc894edb42c3db87901e,149176173
0ee3f3d83960fec1f1c5c72e5883a95eec56fab4,195954518
7b0113aa7104a1c14914f7190f5383c242aa3ffc,97862901
7523858a36dc057d8881d1723883a55bcc8eefcc,184370012
1bf890a80e8858e641df2272d5c937f1c9257b75,419051581
13d225f0f29012b409331975277536c925642297,87652550
f1cfe603d9b28347e2b72ded9fa0fc7cd9b47e1d,184369627
ecc344183b69aa7dae2d38b22e235f53d6b3ecbb,211415459
e80c0ee1a2ee5c18909a1d03f16b0ac5eddcc06d,26469189
ce296b0ef2feb8b7911b692c39c4313026e49d93,198232653
f1c9589b3a3ee3e43c31989f782192724443776c,478535835
8720d0caeed316f700e71ac79abd9e847c0b7ade,478535835
09301b15725f399ee5bd061ed4130da18e7bba96,649586985
796005b6235896d543bc8539fd049af57dae834f,184369932
fa028f5016d0ed38fb094eb06f3a6c7805a4e687,172265326
87aa7bff44f6fba4d9d524e43c57a2207b09a7b0,641680394
d16034b8c1255b9461440c871b802b478c2c15d4,457597481
bbbd4604de0ddfb2625a5f25d1d1d0727f87799e,653534652
6929a9a1cbecf9874ef47d6b6871ea8c00c85698,605175263
5a01824b5c6581333e87a960f7d165428ba178c7,380179492
b885d279a50809a936ac4fa297c73dc2571b424e,515077029
2b8281180522779816dba9efb3b5d9c3a966ca68,167407211
964a49b8b56d292846bec38445c5d1d80e564b40,167407211
355092f57846fe0f2c941f5ed6070d6625193001,378062750
3fa97894db6f1c47821913720fecdcfd04b87fbd,389697551
a97c12014a4ab2a2269975e67ab603bbae9d8ff4,97868341
f304b0f6f3c026b3b18178a737dcf8a56c95d971,587324307
ddbb1f5fc1cda2db2cf2dc4af5480972c537c088,569266858
8a491eb7b43548fc350ea10fa03b977e42ecd0e8,569266858
fd14f51b0a1db48c2ddd8577279f04d0869543df,478535830
fbaccedb5a8ea3e09c6f71a211e5b7b24dac9491,587339936
dd6d40a64097dd9359ed0ab57b33dba7cda1fccf,137879420
d8eb2dc7e936e9f4478ad2b04a330bacd406bd6b,183683480
57c6de26e89f750e7aa56ca77bd413badc521ed1,192930900
cc561de7013aedb0aabe2b8bae6d5b401ea3246b,417230155
b53f1405c904f4173694f15eec1817c7c7bfbba4,641585786
2c8c7e82900179b798d699bb81177c936f46e689,289985457
608713a09efed5ad174a16a07a39f120c8f83896,502109354
3db823558831c3b35c181288ea37a3d062bcfbb0,366623066
6ebb1ae5947fde3b83dd915e0f6333113a30ac99,85419037
da209f08a45194ac22bb9f0c1bd0e061629e462d,39573554
3355645cfee848000d8b943b7eb1ed7f3bbadd1e,252369165
89cf23de79b546f67bf5c10123cd1660d774e544,97808904
afa553b1df13d47e1e8b0167cf7df043d963a43a,97862914
09a1c25ff23196f872a69fb761c22712d7307822,184369765
1e39a9110801d14e9d3d0a6c94d83234d01a5b9a,381395906
e01062a35615493700d2b53b00584ecd95e81062,333166717
afc849b1b17e24e2981028c3fdc0cd71206a4f21,4752421
89907c3675112ebc7febeb1ebd66fc8682e84d55,364996453
9991c3300611dd024581766e9c5332b1b8569aee,128059420
525f1075d9a4570f77e757e83d3f43611717d42c,494548984
924bdd56a8c5db701d751c7af3dc6c7516f4cbdc,26472593
88583bde8bb18600f8485f39e812cac20a204fc6,26787867
1ed2dce888db8994461aebc96f599b689176633b,641662791
f171f90dc585cbe862fe78090c489e8ebb9fa215,636402449
